!Current(A),|Current(A)|,dV/dlnI(V),H(I)
-0.000129555,0.000129555,-0.713178761833,-1.34189381222
-0.0001259723,0.0001259723,-0.69406186186,-1.32207991075
-0.0001223941,0.0001223941,-0.66999303151,-1.30227113509
-0.0001187945,0.0001187945,-0.666436985597,-1.28246922897
-0.0001152824,0.0001152824,-0.648310139589,-1.26266837985
-0.0001117803,0.0001117803,-0.634827638562,-1.24287309903
-0.0001083136,0.0001083136,-0.615222771978,-1.22308216604
-0.0001048491,0.0001048491,-0.61007903174,-1.20329789525
-0.0001014676,0.0001014676,-0.597882321078,-1.18351544332
-9.812951e-05,9.812951e-05,-0.566685055377,-1.16373742934
-9.472663e-05,9.472663e-05,-0.555651132148,-1.14397163619
-9.137769e-05,9.137769e-05,-0.539623106573,-1.12421049383
-8.805296e-05,8.805296e-05,-0.522684858624,-1.10445644608
-8.474735e-05,8.474735e-05,-0.505767793857,-1.08471036872
-8.146151e-05,8.146151e-05,-0.492402730105,-1.06497278463
-7.821907e-05,7.821907e-05,-0.478065735504,-1.04524232318
-7.501426e-05,7.501426e-05,-0.467407188409,-1.02551994508
-7.187216e-05,7.187216e-05,-0.459440770327,-1.00580389775
-6.88106e-05,6.88106e-05,-0.459212716946,-0.986092773981
-6.587803e-05,6.587803e-05,-0.464623945931,-0.966381793673
-6.310244e-05,6.310244e-05,-0.474654545503,-0.946667447306
-6.04988e-05,6.04988e-05,-0.479236669767,-0.926947064386
-5.802596e-05,5.802596e-05,-0.480161689092,-0.907224007965
-5.565867e-05,5.565867e-05,-0.473793961087,-0.887500418018
-5.335808e-05,5.335808e-05,-0.466531473735,-0.867780542986
-5.111898e-05,5.111898e-05,-0.454693282106,-0.848065028654
-4.891921e-05,4.891921e-05,-0.442670745549,-0.828356921065
-4.675821e-05,4.675821e-05,-0.426937007541,-0.808656741009
-4.461832e-05,4.461832e-05,-0.412643347852,-0.788967610097
-4.250733e-05,4.250733e-05,-0.396990539439,-0.76928924746
-4.04189e-05,4.04189e-05,-0.379802030911,-0.749623566555
-3.834555e-05,3.834555e-05,-0.363774213864,-0.729973015761
-3.629425e-05,3.629425e-05,-0.346474381799,-0.710337861628
-3.425851e-05,3.425851e-05,-0.330249770132,-0.690720924634
-3.224538e-05,3.224538e-05,-0.313158760598,-0.671122806876
-3.02504e-05,3.02504e-05,-0.29647998801,-0.651546622317
-2.827707e-05,2.827707e-05,-0.279134929596,-0.631994279911
-2.63219e-05,2.63219e-05,-0.262855408497,-0.612469754329
-2.439343e-05,2.439343e-05,-0.246205841616,-0.592974676479
-2.249023e-05,2.249023e-05,-0.230374538721,-0.573513743779
-2.062009e-05,2.062009e-05,-0.214012230496,-0.5540898557
-1.878039e-05,1.878039e-05,-0.198863406839,-0.534710014267
-1.698349e-05,1.698349e-05,-0.18316048704,-0.515377414671
-1.522666e-05,1.522666e-05,-0.168366785075,-0.496102033394
-1.352121e-05,1.352121e-05,-0.153395592217,-0.476890321405
-1.186838e-05,1.186838e-05,-0.1395928189,-0.457755545211
-1.028415e-05,1.028415e-05,-0.126569667618,-0.438706321327
-8.780981e-06,8.780981e-06,-0.112989458782,-0.419754925789
-7.356472e-06,7.356472e-06,-0.101431050506,-0.400929562074
-6.039989e-06,6.039989e-06,-0.0908503269392,-0.382238052102
-4.846515e-06,4.846515e-06,-0.0824199172927,-0.363698933121
-3.802277e-06,3.802277e-06,-0.0752752683673,-0.345309241921
-2.915113e-06,2.915113e-06,-0.069244507321,-0.327072390975
-2.183823e-06,2.183823e-06,-0.0620452427237,-0.30898909922
-1.582066e-06,1.582066e-06,-0.0542765455475,-0.291128207915
-1.094446e-06,1.094446e-06,-0.0459695186461,-0.273573490989
-7.08346e-07,7.08346e-07,-0.0370456963101,-0.256460654528
-4.128395e-07,4.128395e-07,-0.030450421834,-0.240043297895
-2.140594e-07,2.140594e-07,-0.0260838583457,-0.224401908061
-9.943417e-08,9.943417e-08,-0.021659924013,-0.209490170556
-3.949332e-08,3.949332e-08,-0.0161365980976,-0.195617685965
-1.143539e-08,1.143539e-08,-0.0106056268892,-0.183842561949
-1.734851e-09,1.734851e-09,-0.0152907834045,-0.176356816838
4.690453e-10,4.690453e-10,0.0313186453153,-0.165036654531
8.882885e-10,8.882885e-10,0.104049356789,-0.140798874869
1.076546e-09,1.076546e-09,0.110173699527,-0.119523311788
1.290835e-09,1.290835e-09,0.130192613622,-0.09831865479
1.505173e-09,1.505173e-09,0.109893084433,-0.0772992304581
1.805618e-09,1.805618e-09,0.154935141225,-0.0560914973343
2.054411e-09,2.054411e-09,0.18887825605,-0.0352348710253
2.283884e-09,2.283884e-09,0.159439552717,-0.0145321881389
2.589117e-09,2.589117e-09,0.224827741286,0.0063002371652
2.829992e-09,2.829992e-09,0.188746599717,0.0268905625289
3.146328e-09,3.146328e-09,0.204144478124,0.0475937355575
3.470178e-09,3.470178e-09,0.218909101612,0.068243870792
3.802155e-09,3.802155e-09,0.330914713245,0.0888501567672
4.039038e-09,4.039038e-09,0.248522593019,0.109251231464
4.377519e-09,4.377519e-09,0.286597725779,0.129785273526
4.693912e-09,4.693912e-09,0.331881157471,0.150248366936
4.985476e-09,4.985476e-09,0.361053180625,0.170648273695
5.269431e-09,5.269431e-09,0.321255652044,0.191015869178
5.60791e-09,5.60791e-09,0.414612474001,0.211429002822
5.885054e-09,5.885054e-09,0.279312007332,0.231749112627
6.321904e-09,6.321904e-09,3.79080814349,0.252224285604
6.355346e-09,6.355346e-09,0.424008442672,0.272259297009
6.662303e-09,6.662303e-09,0.328342902158,0.292572313225
7.080731e-09,7.080731e-09,0.397823893097,0.312976529418
7.445804e-09,7.445804e-09,1.50635119102,0.333310148189
7.545322e-09,7.545322e-09,0.469454814188,0.353398256141
7.873718e-09,7.873718e-09,0.367499184542,0.37368097029
8.314095e-09,8.314095e-09,0.319122606557,0.394042118079
8.851829e-09,8.851829e-09,11.3643185133,0.414458013147
8.867421e-09,8.867421e-09,0.828319701416,0.43446969194
9.084133e-09,9.084133e-09,0.509475843984,0.454629921761
9.447832e-09,9.447832e-09,0.345160006322,0.474890427769
1.001145e-08,1.001145e-08,1.45171811021,0.495274949486
1.015033e-08,1.015033e-08,0.942171077321,0.515366373239
1.03681e-08,1.03681e-08,0.726998307777,0.535507240987
1.065729e-08,1.065729e-08,0.335155081593,0.55568980196
1.131261e-08,1.131261e-08,1.44750286297,0.576085802276
1.147e-08,1.147e-08,0.573758357138,0.596177492262
1.187687e-08,1.187687e-08,0.487931847353,0.6164088118
1.237381e-08,1.237381e-08,0.576975956098,0.636680820112
1.281025e-08,1.281025e-08,2.72344889188,0.65691084966
1.290467e-08,1.290467e-08,0.596866880917,0.676959582544
1.334441e-08,1.334441e-08,0.645245174964,0.697181946227
1.376451e-08,1.376451e-08,0.375065926015,0.717387637836
1.451841e-08,1.451841e-08,-7.5124877906,0.737741499674
1.447981e-08,1.447981e-08,1.17826362532,0.757723832888
1.472769e-08,1.472769e-08,0.789159390964,0.777836474503
1.510571e-08,1.510571e-08,0.464037204063,0.79800465538
1.5771e-08,1.5771e-08,0.845266833451,0.818290670202
1.614861e-08,1.614861e-08,2.47354258807,0.838447687504
1.627971e-08,1.627971e-08,0.961522161473,0.858501343956
1.662188e-08,1.662188e-08,0.343009971965,0.878639376675
1.761987e-08,1.761987e-08,-65.3698510633,0.899026308627
1.761448e-08,1.761448e-08,1.41151043948,0.91902427831
1.786584e-08,1.786584e-08,0.739545126872,0.93911830632
1.835559e-08,1.835559e-08,0.349703460845,0.959297770038
1.943597e-08,1.943597e-08,-0.70430029068,0.979677295931
1.889181e-08,1.889181e-08,1.17696120825,0.999488851428
1.921558e-08,1.921558e-08,1.57044491074,1.01960161769
1.946186e-08,1.946186e-08,0.289398812993,1.03968612974
2.085441e-08,2.085441e-08,-0.585298546353,1.06014474088
2.015384e-08,2.015384e-08,0.657171090216,1.07991798221
2.077662e-08,2.077662e-08,1.20902711156,1.10011994106
2.112317e-08,2.112317e-08,0.369477587301,1.12022971653
2.229809e-08,2.229809e-08,-1.15845050084,1.14058893052
2.191643e-08,2.191643e-08,4.67703503691,1.16047436238
2.201035e-08,2.201035e-08,0.991257054985,1.18050273966
2.245895e-08,2.245895e-08,0.305909891242,1.20063663179
2.397635e-08,2.397635e-08,-1.11020312051,1.22107049
2.354829e-08,2.354829e-08,1.64453982542,1.24095094294
2.383642e-08,2.383642e-08,0.534801317885,1.26103164729
2.474471e-08,2.474471e-08,0.312305265633,1.28127981706
2.63812e-08,2.63812e-08,-0.683472438361,1.30170479074
2.562041e-08,2.562041e-08,-7.80586211135,1.32151060365
2.555485e-08,2.555485e-08,0.981097910173,1.34149360085
2.608114e-08,2.608114e-08,0.228690652978,1.36162887942
2.846476e-08,2.846476e-08,-0.371171257081,1.38220923334
2.697157e-08,2.697157e-08,1.36159516315,1.40185165846
2.737067e-08,2.737067e-08,0.872030121847,1.42194913348
2.800567e-08,2.800567e-08,0.303449103377,1.4421013318
2.991368e-08,2.991368e-08,-0.687996751357,1.46253870834
2.905661e-08,2.905661e-08,1.75329042278,1.48234579825
2.938996e-08,2.938996e-08,1.54062572593,1.50242149678
2.977398e-08,2.977398e-08,0.409483525532,1.52250764458
3.12643e-08,3.12643e-08,-0.502265770174,1.54283176389
3.004383e-08,3.004383e-08,0.750553365386,1.5625675183
3.085517e-08,3.085517e-08,5.16670283247,1.58274434985
3.097484e-08,3.097484e-08,0.260260677024,1.60277003771
3.344898e-08,3.344898e-08,-0.589785313949,1.6232799938
3.233372e-08,3.233372e-08,-1.36719721446,1.64305496019
3.186417e-08,3.186417e-08,2.23187823834,1.66295788457
3.215099e-08,3.215099e-08,1.4705229191,1.68301735086
3.259125e-08,3.259125e-08,0.960715752419,1.7031076055
3.327684e-08,3.327684e-08,0.611756543079,1.72324575408
3.438273e-08,3.438273e-08,2.33063432113,1.74346270561
3.467905e-08,3.467905e-08,-7.24199246999,1.76351965214
3.458341e-08,3.458341e-08,0.759610049944,1.78350132548
3.550606e-08,3.550606e-08,6.30651182672,1.8036760487
3.561884e-08,3.561884e-08,3.25470303592,1.82369709386
3.583839e-08,3.583839e-08,1.97993726638,1.84373787224
3.620224e-08,3.620224e-08,0.0,1.86380490543
!Current(A),|Current(A)|,dV/dlnI(V),H(I)
-0.0002563069,0.0002563069,-1.71956358309,-2.07736621636
-0.0002533431,0.0002533431,-1.75390162143,-2.05744339962
-0.0002504706,0.0002504706,-1.65539826213,-2.03751907177
-0.0002474627,0.0002474627,-1.58015176199,-2.01759924675
-0.0002443503,0.0002443503,-1.53806689855,-1.99768323964
-0.0002411935,0.0002411935,-1.48942432671,-1.97776953077
-0.0002379764,0.0002379764,-1.46219347968,-1.95785864004
-0.0002347435,0.0002347435,-1.41477993539,-1.93794940882
-0.0002314484,0.0002314484,-1.39099540689,-1.91804321953
-0.0002281444,0.0002281444,-1.35930745067,-1.89813863431
-0.0002248122,0.0002248122,-1.33029688902,-1.87823627338
-0.0002214576,0.0002214576,-1.31337368793,-1.85833604173
-0.0002181108,0.0002181108,-1.27551183869,-1.83843709562
-0.0002147175,0.0002147175,-1.25428185056,-1.81854114915
-0.0002113209,0.0002113209,-1.22482874289,-1.7986469639
-0.0002078983,0.0002078983,-1.20610749024,-1.77875532315
-0.0002044793,0.0002044793,-1.17354060599,-1.75886536435
-0.000201024,0.000201024,-1.14484980878,-1.7389784593
-0.0001975427,0.0001975427,-1.12475149909,-1.7190943885
-0.0001940611,0.0001940611,-1.09387521307,-1.69921238925
-0.0001905452,0.0001905452,-1.07138318968,-1.67933372074
-0.0001870212,0.0001870212,-1.05252841223,-1.65945759941
-0.000183501,0.000183501,-1.0229901874,-1.63958369721
-0.0001799483,0.0001799483,-0.969675982467,-1.61971343601
-0.0001762748,0.0001762748,-1.01288773514,-1.59985030804
-0.0001728283,0.0001728283,-0.960311142965,-1.57998134084
-0.0001692661,0.0001692661,-0.935769983428,-1.56011954763
-0.0001656868,0.0001656868,-0.887410168305,-1.54026137897
-0.0001619944,0.0001619944,-0.911485700852,-1.52041093948
-0.0001584786,0.0001584786,-0.873096957199,-1.50055654958
-0.0001548896,0.0001548896,-0.84504281145,-1.48070856193
-0.0001512668,0.0001512668,-0.810188767731,-1.46086562085
-0.0001475784,0.0001475784,-0.819261103115,-1.4410294364
-0.0001440193,0.0001440193,-0.784064787365,-1.42119143789
-0.0001403921,0.0001403921,-0.765667712298,-1.40136071155
-0.0001367724,0.0001367724,-0.736875551995,-1.38153405244
-0.0001331101,0.0001331101,-0.738795139704,-1.36171416632
-0.000129555,0.000129555,-0.713178761833,-1.34189381222
-0.0001259723,0.0001259723,-0.69406186186,-1.32207991075
-0.0001223941,0.0001223941,-0.66999303151,-1.30227113509
-0.0001187945,0.0001187945,-0.666436985597,-1.28246922897
-0.0001152824,0.0001152824,-0.648310139589,-1.26266837985
-0.0001117803,0.0001117803,-0.634827638562,-1.24287309903
-0.0001083136,0.0001083136,-0.615222771978,-1.22308216604
-0.0001048491,0.0001048491,-0.61007903174,-1.20329789525
-0.0001014676,0.0001014676,-0.597882321078,-1.18351544332
-9.812951e-05,9.812951e-05,-0.566685055377,-1.16373742934
-9.472663e-05,9.472663e-05,-0.555651132148,-1.14397163619
-9.137769e-05,9.137769e-05,-0.539623106573,-1.12421049383
-8.805296e-05,8.805296e-05,-0.522684858624,-1.10445644608
-8.474735e-05,8.474735e-05,-0.505767793857,-1.08471036872
-8.146151e-05,8.146151e-05,-0.492402730105,-1.06497278463
-7.821907e-05,7.821907e-05,-0.478065735504,-1.04524232318
-7.501426e-05,7.501426e-05,-0.467407188409,-1.02551994508
-7.187216e-05,7.187216e-05,-0.459440770327,-1.00580389775
-6.88106e-05,6.88106e-05,-0.459212716946,-0.986092773981
-6.587803e-05,6.587803e-05,-0.464623945931,-0.966381793673
-6.310244e-05,6.310244e-05,-0.474654545503,-0.946667447306
-6.04988e-05,6.04988e-05,-0.479236669767,-0.926947064386
-5.802596e-05,5.802596e-05,-0.480161689092,-0.907224007965
-5.565867e-05,5.565867e-05,-0.473793961087,-0.887500418018
-5.335808e-05,5.335808e-05,-0.466531473735,-0.867780542986
-5.111898e-05,5.111898e-05,-0.454693282106,-0.848065028654
-4.891921e-05,4.891921e-05,-0.442670745549,-0.828356921065
-4.675821e-05,4.675821e-05,-0.426937007541,-0.808656741009
-4.461832e-05,4.461832e-05,-0.412643347852,-0.788967610097
-4.250733e-05,4.250733e-05,-0.396990539439,-0.76928924746
-4.04189e-05,4.04189e-05,-0.379802030911,-0.749623566555
-3.834555e-05,3.834555e-05,-0.363774213864,-0.729973015761
-3.629425e-05,3.629425e-05,-0.346474381799,-0.710337861628
-3.425851e-05,3.425851e-05,-0.330249770132,-0.690720924634
-3.224538e-05,3.224538e-05,-0.313158760598,-0.671122806876
-3.02504e-05,3.02504e-05,-0.29647998801,-0.651546622317
-2.827707e-05,2.827707e-05,-0.279134929596,-0.631994279911
-2.63219e-05,2.63219e-05,-0.262855408497,-0.612469754329
-2.439343e-05,2.439343e-05,-0.246205841616,-0.592974676479
-2.249023e-05,2.249023e-05,-0.230374538721,-0.573513743779
-2.062009e-05,2.062009e-05,-0.214012230496,-0.5540898557
-1.878039e-05,1.878039e-05,-0.198863406839,-0.534710014267
-1.698349e-05,1.698349e-05,-0.18316048704,-0.515377414671
-1.522666e-05,1.522666e-05,-0.168366785075,-0.496102033394
-1.352121e-05,1.352121e-05,-0.153395592217,-0.476890321405
-1.186838e-05,1.186838e-05,-0.1395928189,-0.457755545211
-1.028415e-05,1.028415e-05,-0.126569667618,-0.438706321327
-8.780981e-06,8.780981e-06,-0.112989458782,-0.419754925789
-7.356472e-06,7.356472e-06,-0.101431050506,-0.400929562074
-6.039989e-06,6.039989e-06,-0.0908503269392,-0.382238052102
-4.846515e-06,4.846515e-06,-0.0824199172927,-0.363698933121
-3.802277e-06,3.802277e-06,-0.0752752683673,-0.345309241921
-2.915113e-06,2.915113e-06,-0.069244507321,-0.327072390975
-2.183823e-06,2.183823e-06,-0.0620452427237,-0.30898909922
-1.582066e-06,1.582066e-06,-0.0542765455475,-0.291128207915
-1.094446e-06,1.094446e-06,-0.0459695186461,-0.273573490989
-7.08346e-07,7.08346e-07,-0.0370456963101,-0.256460654528
-4.128395e-07,4.128395e-07,-0.030450421834,-0.240043297895
-2.140594e-07,2.140594e-07,-0.0260838583457,-0.224401908061
-9.943417e-08,9.943417e-08,-0.021659924013,-0.209490170556
-3.949332e-08,3.949332e-08,-0.0161365980976,-0.195617685965
-1.143539e-08,1.143539e-08,-0.0106056268892,-0.183842561949
-1.734851e-09,1.734851e-09,-0.0152907834045,-0.176356816838
4.690453e-10,4.690453e-10,0.0313186453153,-0.165036654531
8.882885e-10,8.882885e-10,0.104049356789,-0.140798874869
1.076546e-09,1.076546e-09,0.110173699527,-0.119523311788
1.290835e-09,1.290835e-09,0.130192613622,-0.09831865479
1.505173e-09,1.505173e-09,0.109893084433,-0.0772992304581
1.805618e-09,1.805618e-09,0.154935141225,-0.0560914973343
2.054411e-09,2.054411e-09,0.18887825605,-0.0352348710253
2.283884e-09,2.283884e-09,0.159439552717,-0.0145321881389
2.589117e-09,2.589117e-09,0.224827741286,0.0063002371652
2.829992e-09,2.829992e-09,0.188746599717,0.0268905625289
3.146328e-09,3.146328e-09,0.204144478124,0.0475937355575
3.470178e-09,3.470178e-09,0.218909101612,0.068243870792
3.802155e-09,3.802155e-09,0.330914713245,0.0888501567672
4.039038e-09,4.039038e-09,0.248522593019,0.109251231464
4.377519e-09,4.377519e-09,0.286597725779,0.129785273526
4.693912e-09,4.693912e-09,0.331881157471,0.150248366936
4.985476e-09,4.985476e-09,0.361053180625,0.170648273695
5.269431e-09,5.269431e-09,0.321255652044,0.191015869178
5.60791e-09,5.60791e-09,0.414612474001,0.211429002822
5.885054e-09,5.885054e-09,0.279312007332,0.231749112627
6.321904e-09,6.321904e-09,3.79080814349,0.252224285604
6.355346e-09,6.355346e-09,0.424008442672,0.272259297009
6.662303e-09,6.662303e-09,0.328342902158,0.292572313225
7.080731e-09,7.080731e-09,0.397823893097,0.312976529418
7.445804e-09,7.445804e-09,1.50635119102,0.333310148189
7.545322e-09,7.545322e-09,0.469454814188,0.353398256141
7.873718e-09,7.873718e-09,0.367499184542,0.37368097029
8.314095e-09,8.314095e-09,0.319122606557,0.394042118079
8.851829e-09,8.851829e-09,11.3643185133,0.414458013147
8.867421e-09,8.867421e-09,0.828319701416,0.43446969194
9.084133e-09,9.084133e-09,0.509475843984,0.454629921761
9.447832e-09,9.447832e-09,0.345160006322,0.474890427769
1.001145e-08,1.001145e-08,1.45171811021,0.495274949486
1.015033e-08,1.015033e-08,0.942171077321,0.515366373239
1.03681e-08,1.03681e-08,0.726998307777,0.535507240987
1.065729e-08,1.065729e-08,0.335155081593,0.55568980196
1.131261e-08,1.131261e-08,1.44750286297,0.576085802276
1.147e-08,1.147e-08,0.573758357138,0.596177492262
1.187687e-08,1.187687e-08,0.487931847353,0.6164088118
1.237381e-08,1.237381e-08,0.576975956098,0.636680820112
1.281025e-08,1.281025e-08,2.72344889188,0.65691084966
1.290467e-08,1.290467e-08,0.596866880917,0.676959582544
1.334441e-08,1.334441e-08,0.645245174964,0.697181946227
1.376451e-08,1.376451e-08,0.375065926015,0.717387637836
1.451841e-08,1.451841e-08,-7.5124877906,0.737741499674
1.447981e-08,1.447981e-08,1.17826362532,0.757723832888
1.472769e-08,1.472769e-08,0.789159390964,0.777836474503
1.510571e-08,1.510571e-08,0.464037204063,0.79800465538
1.5771e-08,1.5771e-08,0.845266833451,0.818290670202
1.614861e-08,1.614861e-08,2.47354258807,0.838447687504
1.627971e-08,1.627971e-08,0.961522161473,0.858501343956
1.662188e-08,1.662188e-08,0.343009971965,0.878639376675
1.761987e-08,1.761987e-08,-65.3698510633,0.899026308627
1.761448e-08,1.761448e-08,1.41151043948,0.91902427831
1.786584e-08,1.786584e-08,0.739545126872,0.93911830632
1.835559e-08,1.835559e-08,0.349703460845,0.959297770038
1.943597e-08,1.943597e-08,-0.70430029068,0.979677295931
1.889181e-08,1.889181e-08,1.17696120825,0.999488851428
1.921558e-08,1.921558e-08,1.57044491074,1.01960161769
1.946186e-08,1.946186e-08,0.289398812993,1.03968612974
2.085441e-08,2.085441e-08,-0.585298546353,1.06014474088
2.015384e-08,2.015384e-08,0.657171090216,1.07991798221
2.077662e-08,2.077662e-08,1.20902711156,1.10011994106
2.112317e-08,2.112317e-08,0.369477587301,1.12022971653
2.229809e-08,2.229809e-08,-1.15845050084,1.14058893052
2.191643e-08,2.191643e-08,4.67703503691,1.16047436238
2.201035e-08,2.201035e-08,0.991257054985,1.18050273966
2.245895e-08,2.245895e-08,0.305909891242,1.20063663179
2.397635e-08,2.397635e-08,-1.11020312051,1.22107049
2.354829e-08,2.354829e-08,1.64453982542,1.24095094294
2.383642e-08,2.383642e-08,0.534801317885,1.26103164729
2.474471e-08,2.474471e-08,0.312305265633,1.28127981706
2.63812e-08,2.63812e-08,-0.683472438361,1.30170479074
2.562041e-08,2.562041e-08,-7.80586211135,1.32151060365
2.555485e-08,2.555485e-08,0.981097910173,1.34149360085
2.608114e-08,2.608114e-08,0.228690652978,1.36162887942
2.846476e-08,2.846476e-08,-0.371171257081,1.38220923334
2.697157e-08,2.697157e-08,1.36159516315,1.40185165846
2.737067e-08,2.737067e-08,0.872030121847,1.42194913348
2.800567e-08,2.800567e-08,0.303449103377,1.4421013318
2.991368e-08,2.991368e-08,-0.687996751357,1.46253870834
2.905661e-08,2.905661e-08,1.75329042278,1.48234579825
2.938996e-08,2.938996e-08,1.54062572593,1.50242149678
2.977398e-08,2.977398e-08,0.409483525532,1.52250764458
3.12643e-08,3.12643e-08,-0.502265770174,1.54283176389
3.004383e-08,3.004383e-08,0.750553365386,1.5625675183
3.085517e-08,3.085517e-08,5.16670283247,1.58274434985
3.097484e-08,3.097484e-08,0.260260677024,1.60277003771
3.344898e-08,3.344898e-08,-0.589785313949,1.6232799938
3.233372e-08,3.233372e-08,-1.36719721446,1.64305496019
3.186417e-08,3.186417e-08,2.23187823834,1.66295788457
3.215099e-08,3.215099e-08,1.4705229191,1.68301735086
3.259125e-08,3.259125e-08,0.960715752419,1.7031076055
3.327684e-08,3.327684e-08,0.611756543079,1.72324575408
3.438273e-08,3.438273e-08,2.33063432113,1.74346270561
3.467905e-08,3.467905e-08,-7.24199246999,1.76351965214
3.458341e-08,3.458341e-08,0.759610049944,1.78350132548
3.550606e-08,3.550606e-08,6.30651182672,1.8036760487
3.561884e-08,3.561884e-08,3.25470303592,1.82369709386
3.583839e-08,3.583839e-08,1.97993726638,1.84373787224
3.620224e-08,3.620224e-08,0.0,1.86380490543
!Current(A),|Current(A)|,dV/dlnI(V),H(I)
-0.0002563069,0.0002563069,-1.71956358309,-2.07736621636
-0.0002533431,0.0002533431,-1.75390162143,-2.05744339962
-0.0002504706,0.0002504706,-1.65539826213,-2.03751907177
-0.0002474627,0.0002474627,-1.58015176199,-2.01759924675
-0.0002443503,0.0002443503,-1.53806689855,-1.99768323964
-0.0002411935,0.0002411935,-1.48942432671,-1.97776953077
-0.0002379764,0.0002379764,-1.46219347968,-1.95785864004
-0.0002347435,0.0002347435,-1.41477993539,-1.93794940882
-0.0002314484,0.0002314484,-1.39099540689,-1.91804321953
-0.0002281444,0.0002281444,-1.35930745067,-1.89813863431
-0.0002248122,0.0002248122,-1.33029688902,-1.87823627338
-0.0002214576,0.0002214576,-1.31337368793,-1.85833604173
-0.0002181108,0.0002181108,-1.27551183869,-1.83843709562
-0.0002147175,0.0002147175,-1.25428185056,-1.81854114915
-0.0002113209,0.0002113209,-1.22482874289,-1.7986469639
-0.0002078983,0.0002078983,-1.20610749024,-1.77875532315
-0.0002044793,0.0002044793,-1.17354060599,-1.75886536435
-0.000201024,0.000201024,-1.14484980878,-1.7389784593
-0.0001975427,0.0001975427,-1.12475149909,-1.7190943885
-0.0001940611,0.0001940611,-1.09387521307,-1.69921238925
-0.0001905452,0.0001905452,-1.07138318968,-1.67933372074
-0.0001870212,0.0001870212,-1.05252841223,-1.65945759941
-0.000183501,0.000183501,-1.0229901874,-1.63958369721
-0.0001799483,0.0001799483,-0.969675982467,-1.61971343601
-0.0001762748,0.0001762748,-1.01288773514,-1.59985030804
-0.0001728283,0.0001728283,-0.960311142965,-1.57998134084
-0.0001692661,0.0001692661,-0.935769983428,-1.56011954763
-0.0001656868,0.0001656868,-0.887410168305,-1.54026137897
-0.0001619944,0.0001619944,-0.911485700852,-1.52041093948
-0.0001584786,0.0001584786,-0.873096957199,-1.50055654958
-0.0001548896,0.0001548896,-0.84504281145,-1.48070856193
-0.0001512668,0.0001512668,-0.810188767731,-1.46086562085
-0.0001475784,0.0001475784,-0.819261103115,-1.4410294364
-0.0001440193,0.0001440193,-0.784064787365,-1.42119143789
-0.0001403921,0.0001403921,-0.765667712298,-1.40136071155
-0.0001367724,0.0001367724,-0.736875551995,-1.38153405244
-0.0001331101,0.0001331101,-0.738795139704,-1.36171416632
-0.000129555,0.000129555,-0.713178761833,-1.34189381222
-0.0001259723,0.0001259723,-0.69406186186,-1.32207991075
-0.0001223941,0.0001223941,-0.66999303151,-1.30227113509
-0.0001187945,0.0001187945,-0.666436985597,-1.28246922897
-0.0001152824,0.0001152824,-0.648310139589,-1.26266837985
-0.0001117803,0.0001117803,-0.634827638562,-1.24287309903
-0.0001083136,0.0001083136,-0.615222771978,-1.22308216604
-0.0001048491,0.0001048491,-0.61007903174,-1.20329789525
-0.0001014676,0.0001014676,-0.597882321078,-1.18351544332
-9.812951e-05,9.812951e-05,-0.566685055377,-1.16373742934
-9.472663e-05,9.472663e-05,-0.555651132148,-1.14397163619
-9.137769e-05,9.137769e-05,-0.539623106573,-1.12421049383
-8.805296e-05,8.805296e-05,-0.522684858624,-1.10445644608
-8.474735e-05,8.474735e-05,-0.505767793857,-1.08471036872
-8.146151e-05,8.146151e-05,-0.492402730105,-1.06497278463
-7.821907e-05,7.821907e-05,-0.478065735504,-1.04524232318
-7.501426e-05,7.501426e-05,-0.467407188409,-1.02551994508
-7.187216e-05,7.187216e-05,-0.459440770327,-1.00580389775
-6.88106e-05,6.88106e-05,-0.459212716946,-0.986092773981
-6.587803e-05,6.587803e-05,-0.464623945931,-0.966381793673
-6.310244e-05,6.310244e-05,-0.474654545503,-0.946667447306
-6.04988e-05,6.04988e-05,-0.479236669767,-0.926947064386
-5.802596e-05,5.802596e-05,-0.480161689092,-0.907224007965
-5.565867e-05,5.565867e-05,-0.473793961087,-0.887500418018
-5.335808e-05,5.335808e-05,-0.466531473735,-0.867780542986
-5.111898e-05,5.111898e-05,-0.454693282106,-0.848065028654
-4.891921e-05,4.891921e-05,-0.442670745549,-0.828356921065
-4.675821e-05,4.675821e-05,-0.426937007541,-0.808656741009
-4.461832e-05,4.461832e-05,-0.412643347852,-0.788967610097
-4.250733e-05,4.250733e-05,-0.396990539439,-0.76928924746
-4.04189e-05,4.04189e-05,-0.379802030911,-0.749623566555
-3.834555e-05,3.834555e-05,-0.363774213864,-0.729973015761
-3.629425e-05,3.629425e-05,-0.346474381799,-0.710337861628
-3.425851e-05,3.425851e-05,-0.330249770132,-0.690720924634
-3.224538e-05,3.224538e-05,-0.313158760598,-0.671122806876
-3.02504e-05,3.02504e-05,-0.29647998801,-0.651546622317
-2.827707e-05,2.827707e-05,-0.279134929596,-0.631994279911
-2.63219e-05,2.63219e-05,-0.262855408497,-0.612469754329
-2.439343e-05,2.439343e-05,-0.246205841616,-0.592974676479
-2.249023e-05,2.249023e-05,-0.230374538721,-0.573513743779
-2.062009e-05,2.062009e-05,-0.214012230496,-0.5540898557
-1.878039e-05,1.878039e-05,-0.198863406839,-0.534710014267
